"id_str","text"
"1274606893931966464","RT @AnakKolong_: 12. ""Dengan adanya tiga kejanggalan tersebut, bisa dikatakan bahwa rekam medis Novel Baswedan dari Eye &amp; Surgeons Clinic yang ditayangkan Mata Najwa diduga rekam medis palsu"",ujar @GatotSwandito menutup tulisannya. 
.
.
.
.
#RekayasaDidzolimi https://t.co/wBdX6vn5eT"
"1274606845785767936","RT @FaGtng: Terbuat dari apa kulit wajahmu 🤔

ach...ASUdahlah....

#RekayasaDidzolimi

https://t.co/vArMvQ2Npm"
"1274606841859674112","RT @AnakKolong_: 10. KEJANGGALAN KEDUA : pada rekam medis Novel Baswedan yang ditayangkan Mata Najwa adalah penulisan ""To Whom It Concern"". 

Kalimat ini janggal. Sebab, biasanya dituliskan ""To whom it may concern"".
.
.
.
#RekayasaDidzolimi https://t.co/GFvB6bgGWg"
"1274606764088913921","RT @AnakKolong_: 8. Di @kompasiana @GatotSwandito menulis :

""Jika diperhatikan, isi dari laporan rekam medis Novel Baswedan dari ERS yang diinformasikan Tempo ini sama seperti yang ditayangkan Mata Najwa"".
.
.
.
#RekayasaDidzolimi https://t.co/uUGB1mbKJ1"
"1274606718094151680","RT @AnakKolong_: 6. Saat itu, Novel dipindahkan setelah menjalani perawatan krn cedera kimia asam sulfat di Jakarta Eye Centre pada 11 April, pukul 5 pagi.,"" tulis @tempodotco
.
.
.
.
https://t.co/qTXpykHcij"
"1274606693586853890","RT @AnakKolong_: 5. @tempodotco menulis :
.
.
Laporan medis Novel dari Klinik Eye &amp; Retina Surgeons, Singapura, pd 26 Mei 2017, mencatat bhw Novel pertama kali datang ke klinik itu pada 12 April 2017. 
.
.
#RekayasaDidzolimi

https://t.co/qTXpykHcij"
"1274606650943406080","RT @AnakKolong_: 3. Namun @GatotSwandito secara runut MELUCUTI ""SENJATA"" MATA SATU itu dlm tulisannya di @kompasiana
yang berjudul : 

""Mata Najwa Diduga Tayangkan Rekam Medis Palsu Novel Baswedan""
.
.
.
#RekayasaDidzolimi https://t.co/c2W9bvP0mf"
"1274606640419893248","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274606527748292611","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274606471293005824","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274606397355814913","RT @dikisahkeun: @kepersekutuanm @brizcky98 @dapppoy @txtdrberseragam Ngelacak begituan aja cepet, semangat 45, kasus kasus dari zaman orba, sampe kasus novel baswedan aja lamaaa bet, kaga jelas lagi."
"1274606234570637313","Novel Baswedan: Penyerangan Terhadap Saya Terorganisir dan Sistematis https://t.co/Bjc8fVzTN9"
"1274606050629443584","[BREAKING] ""TGPF Polri kemudian dibentuk. TGPF gagal menemukan pelaku, tetapi temuannya menyatakan serangan ini berkaitan dengan pekerjaan Novel Baswedan dalam menyelidiki kasus korupsi E-KTP, Wisma Atlet, hingga Ketua MK. Tetapi, laporan tidak pernah diberikan kepada umum."" https://t.co/PZVkFTCFxm"
"1274605983373815808","RT @AnakKolong_: 8. Di @kompasiana @GatotSwandito menulis :

""Jika diperhatikan, isi dari laporan rekam medis Novel Baswedan dari ERS yang diinformasikan Tempo ini sama seperti yang ditayangkan Mata Najwa"".
.
.
.
#RekayasaDidzolimi https://t.co/uUGB1mbKJ1"
"1274605926608060417","RT @AnakKolong_: 6. Saat itu, Novel dipindahkan setelah menjalani perawatan krn cedera kimia asam sulfat di Jakarta Eye Centre pada 11 April, pukul 5 pagi.,"" tulis @tempodotco
.
.
.
.
https://t.co/qTXpykHcij"
"1274605895096254467","RT @AnakKolong_: 5. @tempodotco menulis :
.
.
Laporan medis Novel dari Klinik Eye &amp; Retina Surgeons, Singapura, pd 26 Mei 2017, mencatat bhw Novel pertama kali datang ke klinik itu pada 12 April 2017. 
.
.
#RekayasaDidzolimi

https://t.co/qTXpykHcij"
"1274605842948673537","Bukan Kasih Kado, Novel Baswedan Justru Tanggih Janji Penegakan Hukum di Hari Ulang Tahun Jokowi https://t.co/sIpxbmfYzK"
"1274605774799376389","RT @AlexaQ2020: @RosaMNew #PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 

🍉🍈🍎🍏🍒🍇

Novel Baswedan Jelaskan Mengapa Wajahnya Tak Rusak Akibat Air Keras
Download Link || https://t.co/MH5tgZPp1y"
"1274605766595325958","RT @AnakKolong_: 18. Spt halnya Floyd, namanya diseret dari gedung ""PUTIH"",pejarahan di Rodeo Drive, Pilpres, hingga dlm ""perang""CNN vs Fox News. 

Dan Carl Jung, BENAR !! 

Novel ""BASWEDAN"" sdh jd Simbol/PATUNG/ BERHALA POLITIK yg SEJAK AWAL sdh dikapitalisasi &amp; bisa diseret kemanapun. https://t.co/CW69ArAZr8"
"1274605650908086272","RT @__GoldenAngel_: Kurang apalagi sih bos novel Pak Jokowi dng situ?

Jokowi sdh menetapkan target khusus pada Polri agar dpt menuntaskan kasus tersebut dalam hitungan hari,biaya pengobatan dibayarin

Maruk sekali jadi orang lu !!
https://t.co/VKcuxafFXz"
"1274605543177375746","RT @AnakKolong_: 15. NOVEL BASWEDAN | oleh para kadrun,  SJW  &amp; Gelandangan Politik, didaulat sbg ""PATUNG/ SIMBOL"" Pahlawan Anti Korupsi yg didzolimi sekaligus sebagai TERSANGKA PEMBUNUHAN di masa lalunya.

OPINI PUBLIK TERBELAH..!! Pembelahan semakin tampak krn nama ""BASWEDAN"" yg MELEKAT. https://t.co/lpimA7fjvQ"
"1274605227128176641","RT @AnakKolong_: 12. ""Dengan adanya tiga kejanggalan tersebut, bisa dikatakan bahwa rekam medis Novel Baswedan dari Eye &amp; Surgeons Clinic yang ditayangkan Mata Najwa diduga rekam medis palsu"",ujar @GatotSwandito menutup tulisannya. 
.
.
.
.
#RekayasaDidzolimi https://t.co/wBdX6vn5eT"
"1274605149575499778","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274605113936470017","RT @AnakKolong_: 10. KEJANGGALAN KEDUA : pada rekam medis Novel Baswedan yang ditayangkan Mata Najwa adalah penulisan ""To Whom It Concern"". 

Kalimat ini janggal. Sebab, biasanya dituliskan ""To whom it may concern"".
.
.
.
#RekayasaDidzolimi https://t.co/GFvB6bgGWg"
"1274605105497518080","RT @AnakKolong_: 15. NOVEL BASWEDAN | oleh para kadrun,  SJW  &amp; Gelandangan Politik, didaulat sbg ""PATUNG/ SIMBOL"" Pahlawan Anti Korupsi yg didzolimi sekaligus sebagai TERSANGKA PEMBUNUHAN di masa lalunya.

OPINI PUBLIK TERBELAH..!! Pembelahan semakin tampak krn nama ""BASWEDAN"" yg MELEKAT. https://t.co/lpimA7fjvQ"
"1274604986026999809","RT @AnakKolong_: 8. Di @kompasiana @GatotSwandito menulis :

""Jika diperhatikan, isi dari laporan rekam medis Novel Baswedan dari ERS yang diinformasikan Tempo ini sama seperti yang ditayangkan Mata Najwa"".
.
.
.
#RekayasaDidzolimi https://t.co/uUGB1mbKJ1"
"1274604853126283265","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274604823296368640","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274604788978614274","RT @syifaz1995: Luar biasa ini ucapan selamat ultah buat Bapak Jokowi dari @nazaqistsha.

Semoga saja kasus walet juga dapatkan keadilan ya pak @nazaqistsha.
https://t.co/F7iYgsrCME"
"1274604718140977153","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274604641536184322","RT @nazaqistsha: Pengertian SENGAJA adl pelajaran dasar hukum pembuktian. Kalo penegak hukum nggak paham, brgkl ada mahasiswa hukum yg berkenan mengajari??
itulah pentingnya intelektualitas bergandengan dgn moral.. 
https://t.co/ME4FIHQXkP"
"1274604560133189632","RT @AnakKolong_: 3. Namun @GatotSwandito secara runut MELUCUTI ""SENJATA"" MATA SATU itu dlm tulisannya di @kompasiana
yang berjudul : 

""Mata Najwa Diduga Tayangkan Rekam Medis Palsu Novel Baswedan""
.
.
.
#RekayasaDidzolimi https://t.co/c2W9bvP0mf"
"1274604519872057345","kasus novel baswedan &gt;&gt;&gt; sinetron indosiar. no debat"
"1274604435260362752","RT @dikisahkeun: @kepersekutuanm @brizcky98 @dapppoy @txtdrberseragam Ngelacak begituan aja cepet, semangat 45, kasus kasus dari zaman orba, sampe kasus novel baswedan aja lamaaa bet, kaga jelas lagi."
"1274604405380149249","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274604317937242113","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274604299717193728","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274604080833282048","RT @dikisahkeun: @kepersekutuanm @brizcky98 @dapppoy @txtdrberseragam Ngelacak begituan aja cepet, semangat 45, kasus kasus dari zaman orba, sampe kasus novel baswedan aja lamaaa bet, kaga jelas lagi."
"1274603948574294018","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274603685469810689","RT @mochamadarip: DRUUUN...

Giliran kasus Rizieq di SP3, loe puji Polisi

Giliran kasus dan Ahok di vonis, loe puji Hakim

Tapi giliran kasus &amp; penyiram Novel Baswedan di vonis 1tahun, loe salahin Jokowi.

COBA DI CEK, JANGAN-JANGAN KEPALA LOE UDAH GA ADA ISINYA...!!!"
"1274603595074174977","RT @syifaz1995: Luar biasa ini ucapan selamat ultah buat Bapak Jokowi dari @nazaqistsha.

Semoga saja kasus walet juga dapatkan keadilan ya pak @nazaqistsha.
https://t.co/F7iYgsrCME"
"1274603418082963456","[BREAKING] ""Jika kemarin kita semua kecewa mendengar tuntutan terhadap terdakwa, kami meyakini, sejak awal penanganan kasus Novel Baswedan janggal dan keliru. Adanya konflik kepentingan dan minimnya independensi mengganggu proses hukum yang adil."" kata Arif. #EnggakSengaja https://t.co/8oABxfJS0v"
"1274603352542728193","RT @dikisahkeun: @kepersekutuanm @brizcky98 @dapppoy @txtdrberseragam Ngelacak begituan aja cepet, semangat 45, kasus kasus dari zaman orba, sampe kasus novel baswedan aja lamaaa bet, kaga jelas lagi."
"1274603132396290050","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274603107717005313","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274602881589538816","[BREAKING] Arif Maulana, perwakilan tim kuasa hukum menyatakan, ""Penanganan kasus Novel Baswedan 'wajah bobrok' penegakan hukum HAM dan pemberantasan korupsi."" #EnggakSengaja https://t.co/FjYHPWIH5h"
"1274602712936534019","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274602242532880385","RT @SuryaAnta: Ahmad Fatoni adlh JPU kasus kami (Jakarta six) &amp; kasus Novel Baswedan. Tntutn thdp kami (yg demo damai) 17 bln.Tntutan tdkwa kasus Novel 1 Thn.Tak ada 1 orang pun terluka dlm demo 28 Agsts 19. Smntra ada mata Novel yg tak akan bisa sembuh. Paham ini soal Marwah siapa yg terluka?"
"1274601934431780864","RT @syifaz1995: Luar biasa ini ucapan selamat ultah buat Bapak Jokowi dari @nazaqistsha.

Semoga saja kasus walet juga dapatkan keadilan ya pak @nazaqistsha.
https://t.co/F7iYgsrCME"
"1274601888646696960","Ucapkan Selamat Ulang Tahun Kepada Presiden Jokowi, Novel Baswedan: Semoga Bapak Peduli Penegakan Hukum https://t.co/7eVZTjGHvu"
"1274601886239256576","RT @AnakKolong_: 12. ""Dengan adanya tiga kejanggalan tersebut, bisa dikatakan bahwa rekam medis Novel Baswedan dari Eye &amp; Surgeons Clinic yang ditayangkan Mata Najwa diduga rekam medis palsu"",ujar @GatotSwandito menutup tulisannya. 
.
.
.
.
#RekayasaDidzolimi https://t.co/wBdX6vn5eT"
"1274601790940405760","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274601753514635264","RT @AnakKolong_: 10. KEJANGGALAN KEDUA : pada rekam medis Novel Baswedan yang ditayangkan Mata Najwa adalah penulisan ""To Whom It Concern"". 

Kalimat ini janggal. Sebab, biasanya dituliskan ""To whom it may concern"".
.
.
.
#RekayasaDidzolimi https://t.co/GFvB6bgGWg"
"1274601712154587136","Dinilai Tidak Adil, PHBI Minta Hakim Kesampingkan Tuntutan JPU atas Kasus Novel Baswedan
 https://t.co/gvxoZuromR"
"1274601604193251331","RT @AnakKolong_: 8. Di @kompasiana @GatotSwandito menulis :

""Jika diperhatikan, isi dari laporan rekam medis Novel Baswedan dari ERS yang diinformasikan Tempo ini sama seperti yang ditayangkan Mata Najwa"".
.
.
.
#RekayasaDidzolimi https://t.co/uUGB1mbKJ1"
"1274601485553172480","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274601478691287040","RT @AnakKolong_: 6. Saat itu, Novel dipindahkan setelah menjalani perawatan krn cedera kimia asam sulfat di Jakarta Eye Centre pada 11 April, pukul 5 pagi.,"" tulis @tempodotco
.
.
.
.
https://t.co/qTXpykHcij"
"1274601468427792387","RT @AlexaQ2020: @RosaMNew #PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 

🍉🍈🍎🍏🍒🍇

Novel Baswedan Jelaskan Mengapa Wajahnya Tak Rusak Akibat Air Keras
Download Link || https://t.co/MH5tgZPp1y"
"1274601424416944129","RT @AnakKolong_: 5. @tempodotco menulis :
.
.
Laporan medis Novel dari Klinik Eye &amp; Retina Surgeons, Singapura, pd 26 Mei 2017, mencatat bhw Novel pertama kali datang ke klinik itu pada 12 April 2017. 
.
.
#RekayasaDidzolimi

https://t.co/qTXpykHcij"
"1274601366627868672","RT @Dandhy_Laksono: 1. Yang nyiram air keras, polisi.
2. Yang nangkap polisi.
3. Yang nyidik dan serahkan ke jaksa, polisi.
4. Yang jadi pembela (pengacara) polisi.
5. Yang minta dibebaskan polisi. https://t.co/pRZwhTyxQX"
"1274601361015926784","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274601240333217792","RT @AnakKolong_: 3. Namun @GatotSwandito secara runut MELUCUTI ""SENJATA"" MATA SATU itu dlm tulisannya di @kompasiana
yang berjudul : 

""Mata Najwa Diduga Tayangkan Rekam Medis Palsu Novel Baswedan""
.
.
.
#RekayasaDidzolimi https://t.co/c2W9bvP0mf"
"1274601197052104704","RT @pecelsemanggi: tan malaka dihukum mati tanpa proses peradilan
wiji thukul dihilangkan
munir diracun
marsinah diperkosa dan dibunuh
novel baswedan di teror
bintang emon difitnah

negara punya sejarah panjang membungkam rakyatnya yang kritis. https://t.co/eO2rB0DCyY"
"1274601144707280898","Gemetaran itu berlaku bagi pelaku yg belum biasa lakukan kejahatan. Kalau yg sdh terbiasa melakukan kejahatan2 besar, nggak ada istilah gemetaran krn ia yakin perlindungan thdnya berlapis2. 
https://t.co/JY3CT6Yfxw"
"1274601067687235584","RT @AnakLolina: Serangan anak buahnya yg sakit hati krn ingkar janji seperti berkah tersendiri buat Novel Baswedan. Betapa tidak, dari sini drama besar di mulai, menyerang pemerintahan Jokowi &amp; menutupi kasus pembunuhan.

Dukungan kaum DUNGU, PESAKITAN membuat #RekayasaDidzolimi berjalan baik. https://t.co/z9lAccofvX"
"1274601045012779009","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274601036926185472","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274600932240617475","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274600885386047488","RT @AriestaRiico_: Jika Novel berteriak minta keadilan, bagaimana dengan keadilan korban pelaku sarang burung walet yang dia tembak....???

Keadilan hak semua warga negara
#RekayasaDidzolimi https://t.co/jmj2AIa6mP"
"1274600798756810752","PBHI Minta Hakim Kesampingkan Tuntutan Kasus Novel Baswedan - 

https://t.co/YGJn7vdLRs https://t.co/EWQsAP2CRL"
"1274600769489006593","RT @wisanggeni_084: Ini Kronologi Penembakan oleh Novel Baswedan versi Kepolisian

https://t.co/Ea6V69RpX7

Dalam rekontruksi, adegan ke-21, ada penembakan kaki kiri Erwansyah lalu kaki kanan Dedi Muryadi yg dilakukan NB menggunakan senjata api jenis revolver berisi enam peluru.

#RekayasaDidzolimi"
"1274600582867816448","Jokowi Ultah ke 59, Novel Baswedan Ucapkan Ini https://t.co/FlZmg79JXq"
"1274599977390505994","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274599823539269632","RT @SuryaAnta: Ahmad Fatoni adlh JPU kasus kami (Jakarta six) &amp; kasus Novel Baswedan. Tntutn thdp kami (yg demo damai) 17 bln.Tntutan tdkwa kasus Novel 1 Thn.Tak ada 1 orang pun terluka dlm demo 28 Agsts 19. Smntra ada mata Novel yg tak akan bisa sembuh. Paham ini soal Marwah siapa yg terluka?"
"1274599785165500416","Korban novel baswedan di bengkulu juga meminta keadilan atas kasus yang pernah menimpanya. Karena keadilan harus ditegakkan #GakSengaja #NovelBaswedan #menolaklupa #Indonesia #Viral https://t.co/ELHrPDX67Y"
"1274599773526355969","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274599605984870400","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274599556169138176","Novel baswedan meminta 2 orang terdakwa kasus penyiraman air keras terdapad dirinya untuk dibebaskan karena sudah dimaafkan atau karean tidak ingin kasus di tahun 2004 silam diungkit kembali #GakSengaja #NovelBaswedan #menolaklupa #Indonesia #Viral https://t.co/3JX7oCrYLH"
"1274599367018598400","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274599347112435712","Dari kasus penyiksaan dan pembunuhan para pencuri sarang burung walet, sudah sepantasnya novel baswedan dipenjara karena kasus tersebut #GakSengaja #NovelBaswedan #menolaklupa #Indonesia #Viral https://t.co/ivBJPp1l7s"
"1274599274542592000","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274599143546085376","RT @AlexaQ2020: @RosaMNew #PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 
#PKSPenyelamatPancasila 

🍉🍈🍎🍏🍒🍇

Novel Baswedan Jelaskan Mengapa Wajahnya Tak Rusak Akibat Air Keras
Download Link || https://t.co/MH5tgZPp1y"
"1274599107978391552","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274599000100884482","RT @syifaz1995: Luar biasa ini ucapan selamat ultah buat Bapak Jokowi dari @nazaqistsha.

Semoga saja kasus walet juga dapatkan keadilan ya pak @nazaqistsha.
https://t.co/F7iYgsrCME"
"1274598812837797889","RT @syifaz1995: Tak sebanding dengan wajah mulus novel baswedan usai disiram air keras , IPW cium adanya dramatisasi hingga minta bukti dan sebut wajah korban seharusnya bakal rusak.

Novel punya ilmu kebal mungkin, tapi semoga saja terkuat dramanya biar terang dramanya

https://t.co/l2nFFwq0NZ"
"1274598745821216768","RT @SuryaAnta: Ahmad Fatoni adlh JPU kasus kami (Jakarta six) &amp; kasus Novel Baswedan. Tntutn thdp kami (yg demo damai) 17 bln.Tntutan tdkwa kasus Novel 1 Thn.Tak ada 1 orang pun terluka dlm demo 28 Agsts 19. Smntra ada mata Novel yg tak akan bisa sembuh. Paham ini soal Marwah siapa yg terluka?"
"1274598675503669249","RT @mas__piyuuu: Luar Biasa! Ini Ucapan Selamat Ultah dari Novel Baswedan Buat Presiden Jokowi https://t.co/FsOwzlO4ZK https://t.co/lJM1HJz5zU"
"1274598664405573632","RT @syifaz1995: Luar biasa ini ucapan selamat ultah buat Bapak Jokowi dari @nazaqistsha.

Semoga saja kasus walet juga dapatkan keadilan ya pak @nazaqistsha.
https://t.co/F7iYgsrCME"
"1274598650207850501","RT @LBH_Jakarta: Mengapa pelaku penyiraman air keras ke Novel Baswedan hanya dituntut 1 tahun penjara? Sedangkan pada kasus serupa bisa mencapai 8 tahun bahkan sampai 20 tahun. Padahal ini kasus besar (high profile) yang para terdakwanya merupakan anggota polisi aktif. https://t.co/hgn4Cfm4O0"
"1274598624492580864","RT @LBH_Jakarta: Mengapa pelaku penyiraman air keras ke Novel Baswedan hanya dituntut 1 tahun penjara? Sedangkan pada kasus serupa bisa mencapai 8 tahun bahkan sampai 20 tahun. Padahal ini kasus besar (high profile) yang para terdakwanya merupakan anggota polisi aktif. https://t.co/eln10EG1r8"
"1274598544809136128","RT @TirtoID: ""Selamat ulang tahun Pak Presiden Jokowi. Semoga bapak tetap ingat dan peduli dengan masalah kemanusiaan dan penegakan hukum yang sangat perlu sikap keberpihakan bapak,"" kata Novel Baswedan.

https://t.co/vlyVP5YBnu"
"1274598495693856769","RT @BBCIndonesia: [Terpopuler] Kerusakan mata Novel Baswedan karena kesalahan penanganan, kata pengacara dua terdakwa. https://t.co/Fh2yzrsV69 https://t.co/zIv9UXZ6J5"
"1274598223630315521","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274598172053012480","RT @TeddyGusnaidi: Novel jadi korban penyiraman air keras, wajar jika menuntut keadilan. Begitupun korban penganiayaan kasus sarang burung wallet, wajar jika menuntut keadilan. Jangan malah dituduh rekayasa..

Hukum tidak bisa diatur sesuai selera anda, Novel baswedan.."
"1274598124812558340","RT @JKDaulay: ""Ada beberapa hal janggal dari semua hal yang dialami, dari rekaman CCTV, bentuk luka, perban, dan kepala yang diperban. Tapi, tiba-tiba malah mata yang buta,"" kata Dewi.
https://t.co/2KNVEC5cdn

gimmick dihiasi dengan playing victim.
kadrun banget 😁

#BasmiCovidDanKadrunKomunis"
"1274597873183625221","RT @dikisahkeun: @kepersekutuanm @brizcky98 @dapppoy @txtdrberseragam Ngelacak begituan aja cepet, semangat 45, kasus kasus dari zaman orba, sampe kasus novel baswedan aja lamaaa bet, kaga jelas lagi."
"1274597796952150017","RT @AnakLolina: Serangan anak buahnya yg sakit hati krn ingkar janji seperti berkah tersendiri buat Novel Baswedan. Betapa tidak, dari sini drama besar di mulai, menyerang pemerintahan Jokowi &amp; menutupi kasus pembunuhan.

Dukungan kaum DUNGU, PESAKITAN membuat #RekayasaDidzolimi berjalan baik. https://t.co/z9lAccofvX"
